437	1045	0
201	531	0
509	2065	0
446	761	584
107	244	0
60	57	0
123	339	0
399	1334	0
517	833	0
375	1007	313
170	248	0
469	261	0
127	127	0
0	120	0
26	72	0
617	1248	0
0	215	0
545	2088	0
126	252	0
207	1114	0
282	328	0
367	1071	0
134	323	0
111	90	0
27	97	0
373	784	0
62	112	0
166	82	0
234	93	0
12	208	0
50	206	0
327	541	0
0	154	0
168	311	0
455	532	0
80	112	0
630	680	0
0	112	0
574	1591	0
38	282	0
636	1704	0
83	188	0
118	208	0
196	395	0
214	656	0
191	61	0
563	2061	0
251	255	0
69	91	0
166	878	0
73	172	0
571	1419	0
456	147	0
129	241	0
136	97	0
352	334	0
51	116	0
57	198	0
400	160	0
52	201	0
99	89	0
285	87	0
295	191	0
15	94	0
213	219	0
226	202	0
294	214	0
22	69	0
235	1033	0
143	143	0
152	188	0
47	112	0
147	128	0
10	155	0
453	573	0
618	1969	0
309	496	0
0	85	0
0	122	0
398	1533	0
0	172	0
195	192	0
249	1076	0
115	143	0
122	129	0
246	315	0
525	1133	0
294	338	0
285	1236	0
557	329	0
51	44	0
203	730	0
150	289	0
366	1235	0
56	248	0
201	176	0
230	393	0
133	90	0
234	832	0
30	127	0
64	33	0
121	179	0
298	1286	0
28	229	0
15	100	0
157	151	0
0	134	0
48	32	0
483	322	0
87	39	0
334	434	0
228	294	0
226	319	0
126	213	0
0	122	0
475	1686	0
560	629	1014
156	178	0
217	195	0
208	647	0
205	416	0
43	173	0
5	126	0
228	165	0
66	120	0
545	284	0
151	143	0
353	643	302
525	898	0
26	72	0
0	170	0
233	124	0
336	600	0
170	549	101
0	141	0
300	627	0
494	2080	60
159	294	0
147	150	0
304	128	0
304	124	0
310	373	0
0	89	0
32	237	0
99	145	0
305	617	0
470	691	0
325	1143	0
446	411	0
262	145	0
347	252	0
266	314	0
128	153	0
180	1016	0
580	645	914
153	41	0
530	771	0
665	1624	0
530	435	0
133	231	0
270	764	0
243	347	0
205	145	0
106	225	0
103	161	0
590	1310	0
0	177	0
174	434	0
142	164	0
458	1493	0
138	35	0
26	153	0
181	46	0
404	994	0
452	1179	0
146	462	0
354	335	0
103	120	0
442	481	0
136	152	0
60	113	0
376	214	0
330	329	0
125	708	0
14	221	0
629	2059	0
0	121	0
48	26	0
26	103	0
81	139	0
325	448	0
105	124	0
86	117	0
441	1858	0
497	975	0
296	643	0
124	305	0
159	131	0
0	251	0
29	226	0
566	1425	0
523	734	0
29	136	0
2	102	0
145	333	0
543	528	0
269	314	0
491	1537	0
160	74	0
0	124	0
455	387	0
184	183	0
212	168	0
473	1251	0
503	297	0
395	320	0
263	70	0
256	214	0
271	1065	0
68	135	0
238	236	0
49	159	0
161	800	0
333	182	0
460	1816	0
298	430	0
193	337	0
382	1256	0
296	273	0
17	262	0
446	646	0
140	33	0
459	1778	0
261	280	0
84	104	0
418	377	0
244	759	0
259	318	0
612	555	0
288	256	0
7	65	0
56	32	0
543	571	0
242	322	0
62	80	0
183	887	0
299	344	0
79	105	0
273	518	0
329	243	0
0	123	0
279	998	0
30	47	0
213	66	0
274	174	0
23	226	0
475	2073	0
123	290	0
157	144	0
602	503	0
389	580	0
7	190	0
0	127	0
258	487	0
11	144	0
589	591	0
17	161	0
30	124	0
213	163	0
114	152	0
444	876	0
94	51	0
594	1608	0
189	75	0
295	137	0
175	149	0
513	407	0
371	1228	0
288	174	0
268	472	0
332	101	0
475	638	0
17	84	0
48	80	0
379	1321	0
227	873	0
283	177	0
316	564	0
225	282	0
27	230	0
146	39	0
429	282	0
18	94	0
460	1154	335
160	360	0
7	195	0
520	1635	0
0	112	0
650	994	0
231	230	0
298	619	0
452	738	1121
1	128	0
163	137	0
2	196	0
73	114	0
264	1310	0
73	83	0
508	1138	0
108	191	0
257	432	0
285	125	0
21	186	0
6	198	0
135	356	0
395	362	0
689	1659	0
398	189	0
382	320	0
37	254	0
297	339	0
482	598	0
29	158	0
85	155	0
139	123	0
85	84	0
228	349	0
146	309	0
478	259	0
19	133	0
103	144	0
0	116	0
577	1359	0
20	219	0
202	1092	0
620	1048	0
316	696	0
0	144	0
308	325	0
256	719	0
0	122	0
310	821	0
394	785	0
218	912	0
101	154	0
23	106	0
29	172	0
309	1165	0
271	1198	0
471	1949	0
259	181	0
121	120	0
378	281	0
253	707	0
322	115	0
494	476	0
3	182	0
25	222	0
68	122	0
255	211	0
140	98	0
273	358	0
49	94	0
474	918	0
282	129	0
205	923	0
242	354	0
211	246	0
0	162	0
97	138	0
317	347	0
131	183	0
398	584	0
277	127	0
458	171	0
326	299	0
377	313	0
282	366	0
79	139	0
258	427	0
138	614	0
410	371	0
158	36	0
144	152	0
237	125	0
285	678	0
614	540	0
296	614	0
189	894	0
130	276	0
169	44	0
0	255	0
48	111	0
0	118	0
285	243	0
11	135	0
299	114	0
0	114	0
310	338	0
543	663	0
208	993	0
0	123	0
249	228	0
582	1563	0
137	106	0
0	68	0
135	768	0
509	1008	0
385	572	0
452	637	0
1	183	0
591	825	0
136	44	0
225	222	0
181	469	0
189	64	0
158	207	0
612	1104	436
156	643	0
150	681	0
75	95	0
198	242	0
87	184	0
7	167	0
130	237	0
160	127	0
48	123	0
258	276	0
123	180	0
613	1133	0
0	145	0
46	139	0
678	1423	612
65	116	0
296	311	0
15	123	0
407	271	0
70	296	0
131	138	0
192	42	0
242	277	0
201	153	0
504	431	0
108	220	0
541	405	0
68	80	0
153	50	0
185	43	0
578	566	0
4	131	0
167	105	0
69	254	0
0	128	0
174	337	0
278	63	0
521	1840	0
295	253	0
0	192	0
169	206	0
132	152	0
650	1413	0
324	723	0
203	115	0
287	123	0
329	399	0
0	118	0
181	107	0
460	692	0
99	224	0
335	493	0
176	137	0
374	1456	0
535	2003	0
395	378	0
202	251	0
408	662	873
162	253	0
267	148	0
154	188	0
320	374	0
34	209	0
72	143	0
38	117	0
272	234	0
59	192	0
0	144	0
183	159	0
124	509	0
622	1898	0
145	64	0
257	469	0
34	56	0
541	794	0
209	318	0
485	494	0
575	1567	0
14	149	0
0	159	0
188	190	0
89	203	0
282	712	410
0	194	0
449	401	0
216	93	0
10	165	0
296	719	256
489	821	0
281	319	0
449	463	0
630	225	0
48	87	0
12	150	0
129	147	0
483	1171	343
361	144	0
407	1422	0
291	140	0
0	241	0
347	300	0
45	57	0
258	198	0
270	168	0
294	188	0
529	1720	0
5	181	0
289	181	0
130	796	0
219	1172	0
409	328	0
348	327	0
245	1020	0
178	177	0
210	580	0
444	554	0
248	1146	0
127	177	0
16	76	0
130	445	0
548	2291	0
422	601	1133
345	315	0
7	219	0
49	77	0
206	752	0
328	545	0
126	193	0
305	293	0
223	331	0
0	107	0
25	167	0
515	485	0
382	737	624
286	202	0
225	395	0
189	98	0
32	175	0
27	48	0
287	636	0
200	951	0
96	126	0
58	138	0
324	313	0
657	666	0
402	713	837
624	606	0
166	157	0
67	33	0
90	92	0
404	830	0
48	70	0
210	212	0
646	1953	0
1	107	0
465	177	0
624	727	0
18	149	0
0	174	0
130	108	0
379	213	0
603	1584	0
637	969	0
298	1289	0
528	370	0
472	870	0
181	824	0
336	122	0
520	1269	0
50	168	0
277	63	0
35	146	0
218	1051	0
18	196	0
30	33	0
251	350	0
423	525	0
166	616	0
12	134	0
136	234	0
472	1275	0
112	245	0
9	103	0
220	550	0
642	805	0
646	1104	0
50	257	0
458	1390	0
13	83	0
274	298	0
178	800	0
141	52	0
289	260	0
383	175	0
136	232	0
353	1320	0
4	102	0
222	635	0
368	1230	0
263	888	0
33	302	0
56	149	0
145	41	0
23	149	0
286	370	0
47	146	0
22	209	0
203	178	0
562	839	0
295	585	0
666	635	0
226	325	0
198	44	0
418	1391	0
11	166	0
228	173	0
335	770	429
409	693	853
0	131	0
128	163	0
13	169	0
109	163	0
86	184	0
622	1751	0
137	39	0
0	83	0
652	1128	1046
343	345	0
333	1096	0
50	57	0
214	262	0
182	615	0
292	1206	0
628	1501	0
650	970	0
101	33	0
399	572	0
207	441	0
65	131	0
581	2337	0
300	726	525
504	864	0
8	148	0
177	135	0
457	693	0
434	294	0
280	772	0
490	308	0
0	208	0
243	954	0
662	945	0
177	137	0
194	1047	0
22	243	0
668	1082	0
0	188	0
271	215	0
0	144	0
0	94	0
128	198	0
45	272	0
334	566	0
331	346	0
335	266	0
255	691	0
229	250	0
160	43	0
605	1625	0
21	119	0
300	218	0
205	218	0
234	935	0
50	191	0
504	457	0
91	32	0
441	298	0
477	435	0
551	648	0
260	234	0
50	46	0
154	162	0
585	1108	996
114	119	0
210	123	0
7	138	0
242	261	0
41	114	0
187	176	0
22	188	0
348	1007	0
94	245	0
381	524	0
387	368	0
58	187	0
0	132	0
85	78	0
211	780	0
331	269	0
0	114	0
396	988	0
41	165	0
523	471	0
387	523	0
79	96	0
2	243	0
477	430	0
0	210	0
81	155	0
435	1331	0
242	1037	0
497	709	0
463	1397	0
435	753	0
273	610	0
68	144	0
234	1146	0
177	292	0
81	272	0
184	849	0
249	408	0
532	921	0
134	501	0
180	200	0
10	124	0
249	981	0
144	134	0
116	171	0
60	102	0
590	210	0
140	867	48
178	149	0
132	40	0
386	156	0
98	238	0
21	183	0
18	124	0
0	201	0
12	65	0
0	183	0
287	175	0
123	85	0
316	288	0
439	1184	0
64	229	0
223	245	0
294	1038	0
612	1702	0
413	374	0
184	167	0
523	454	0
622	695	0
51	164	0
302	1418	0
115	240	0
0	115	0
432	726	0
130	145	0
25	219	0
11	159	0
14	131	0
328	420	0
281	470	0
97	91	0
206	45	0
452	483	0
85	36	0
68	126	0
75	154	0
320	819	0
322	397	0
21	221	0
240	161	0
79	90	0
90	159	0
605	700	0
33	206	0
228	186	0
232	191	0
0	212	0
105	168	0
77	181	0
650	565	755
83	133	0
254	248	0
198	566	0
420	1108	474
2	130	0
148	209	0
193	623	0
307	785	0
110	90	0
67	92	0
223	219	0
249	816	0
259	1044	0
46	160	0
332	333	0
222	815	0
112	124	0
288	256	0
194	300	0
467	1129	0
274	243	0
154	123	0
52	109	0
122	144	0
187	992	0
395	1600	0
252	600	0
498	1818	258
125	324	0
242	295	0
255	806	0
54	75	0
68	159	0
0	119	0
478	1105	0
167	767	135
395	1071	0
0	193	0
2	74	0
563	1884	0
107	111	0
634	255	0
186	302	0
446	298	0
202	644	0
522	842	0
57	128	0
97	36	0
299	1368	0
216	160	0
126	123	0
129	48	0
113	103	0
379	243	0
286	251	0
432	381	0
303	664	140
367	451	0
618	468	0
431	498	0
28	65	0
370	1439	0
23	168	0
557	303	0
167	141	0
0	79	0
81	101	0
145	185	0
118	286	0
353	322	0
382	151	0
323	1511	0
279	197	0
140	145	0
381	412	0
328	346	0
134	105	0
360	614	0
232	111	0
0	215	0
0	275	0
66	121	0
0	159	0
81	140	0
22	110	0
269	280	0
132	476	0
52	209	0
66	171	0
153	81	0
9	190	0
18	207	0
313	354	0
130	105	0
18	185	0
220	435	0
8	134	0
357	1404	0
533	270	0
352	221	0
39	244	0
295	924	0
190	1064	0
495	194	0
110	39	0
233	746	0
86	195	0
187	225	0
147	272	0
119	190	0
202	147	0
118	106	0
553	1344	0
449	1060	0
139	402	0
130	181	0
19	94	0
55	107	0
274	576	0
464	386	0
234	1158	0
0	81	0
15	79	0
150	232	0
428	359	0
167	222	0
245	310	0
192	634	0
34	110	0
315	1307	0
675	813	0
84	91	0
387	342	0
384	360	0
225	399	0
126	70	0
116	94	0
255	215	0
560	454	0
439	1711	0
178	426	0
0	171	0
233	202	0
543	504	0
323	295	0
152	120	0
15	191	0
75	122	0
167	137	0
89	104	0
302	283	0
299	153	0
271	999	0
709	1356	0
123	211	0
476	236	0
119	58	0
168	211	0
359	174	0
190	137	0
230	213	0
0	149	0
0	188	0
63	182	0
558	285	0
262	300	0
129	179	0
222	895	0
589	1376	0
488	403	0
107	107	0
17	170	0
4	203	0
483	519	0
90	108	0
498	1147	0
298	1240	0
117	102	0
335	502	0
0	221	0
227	443	0
93	98	0
283	235	0
335	684	0
49	98	0
533	1787	0
339	1461	0
0	212	0
52	45	0
164	273	0
239	176	0
529	1648	0
508	1638	0
229	398	0
83	67	0
83	196	0
567	858	0
588	926	0
575	311	0
483	1271	0
247	171	0
192	119	0
184	259	0
111	74	0
230	1054	0
549	407	0
311	684	434
180	735	122
599	450	0
223	224	0
403	1160	0
365	585	0
129	160	0
179	303	0
331	313	0
129	134	0
198	212	0
232	282	0
521	816	0
402	295	0
371	371	0
238	215	0
0	178	0
149	424	146
105	69	0
200	265	0
0	137	0
276	66	0
19	164	0
0	169	0
296	245	0
230	807	91
133	533	0
54	295	0
168	262	0
294	305	0
153	734	0
190	80	0
654	1419	323
102	140	0
147	286	0
131	113	0
225	711	0
156	43	0
121	149	0
83	182	0
16	217	0
345	128	0
615	590	0
216	538	0
287	180	0
7	203	0
164	666	0
492	734	618
571	939	0
148	253	0
0	134	0
574	1622	0
188	549	0
223	710	327
0	102	0
250	252	0
67	40	0
25	96	0
150	280	0
10	168	0
23	166	0
206	58	0
174	706	0
160	187	0
536	310	0
85	60	0
59	172	0
16	129	0
0	148	0
285	162	0
648	1269	0
312	130	0
99	60	0
0	197	0
497	774	0
230	311	0
296	681	0
79	94	0
292	757	0
0	163	0
51	250	0
25	115	0
129	163	0
542	822	0
19	113	0
470	152	0
150	116	0
237	122	0
0	188	0
484	1091	964
343	792	0
193	571	0
269	706	0
526	452	0
494	408	0
268	401	0
130	141	0
617	590	0
33	179	0
360	1059	0
486	1898	0
327	290	0
124	120	0
157	162	0
29	183	0
72	93	0
29	171	0
396	695	27
583	1118	38
647	1265	0
233	245	0
159	715	0
167	122	0
453	221	0
149	219	0
83	183	0
89	65	0
19	123	0
17	148	0
153	113	0
30	159	0
435	456	0
108	66	0
521	1952	0
491	459	0
463	1344	0
157	95	0
566	555	0
168	135	0
0	147	0
220	365	0
248	151	0
0	119	0
331	320	0
283	132	0
329	311	0
135	123	0
366	356	0
155	166	0
206	1017	0
101	110	0
118	107	0
599	648	542
1	85	0
220	621	229
46	169	0
191	228	0
364	251	0
28	70	0
430	192	0
624	1424	893
612	603	93
483	984	0
10	91	0
320	299	0
200	604	0
478	1429	0
0	212	0
199	556	0
3	242	0
263	672	17
594	1419	423
59	76	0
243	255	0
299	245	0
165	791	11
595	549	0
338	445	0
420	170	0
86	153	0
212	188	0
18	189	0
250	352	0
6	218	0
5	258	0
73	55	0
365	422	0
143	158	0
117	194	0
35	126	0
104	267	0
325	881	0
202	121	0
133	116	0
545	1500	0
73	181	0
47	86	0
356	582	0
156	196	0
0	142	0
351	1372	0
167	282	0
1	162	0
221	365	0
530	627	0
259	227	0
125	185	0
374	324	0
198	339	0
497	247	0
104	157	0
663	749	0
150	162	0
341	500	0
134	66	0
331	1587	0
528	657	0
288	753	469
89	171	0
94	108	0
190	272	0
19	76	0
400	360	0
503	619	0
531	272	0
31	119	0
333	263	0
0	186	0
395	384	0
170	180	0
227	269	0
514	1636	0
343	758	0
237	234	0
162	38	0
144	119	0
80	58	0
162	276	0
137	135	0
250	79	0
391	961	0
166	547	0
111	102	0
339	339	0
109	241	0
591	1214	0
41	243	0
194	400	0
174	306	0
449	745	0
274	1347	0
572	709	0
0	259	0
293	1357	0
255	1019	0
221	312	0
128	31	0
369	182	0
33	134	0
246	1298	0
0	185	0
149	283	0
203	110	0
190	356	0
370	1139	0
16	163	0
331	1500	0
60	276	0
638	1543	332
260	580	0
0	210	0
118	188	0
427	739	968
392	288	0
564	1249	0
156	174	0
144	122	0
21	220	0
342	685	0
582	1416	0
402	135	0
21	79	0
70	61	0
431	374	0
235	736	0
48	207	0
143	205	0
131	140	0
0	236	0
198	144	0
15	212	0
518	1897	0
166	206	0
245	141	0
172	359	0
0	203	0
174	198	0
372	437	0
328	623	0
178	482	0
128	98	0
99	92	0
196	598	0
587	1297	0
288	166	0
43	197	0
444	386	0
418	1542	0
422	1236	0
470	1321	0
541	1056	0
425	648	0
74	220	0
573	1770	0
55	158	0
260	256	0
617	442	0
38	72	0
191	198	0
286	1311	0
204	161	0
144	441	0
12	131	0
382	840	0
208	826	0
249	893	0
167	640	0
263	188	0
289	258	0
503	449	0
0	79	0
143	257	0
76	113	0
49	63	0
486	898	0
22	192	0
0	188	0
350	1364	0
111	244	0
40	113	0
271	988	0
567	1808	0
461	435	0
3	99	0
273	491	0
178	241	0
0	193	0
83	45	0
164	796	0
307	302	0
516	870	0
193	193	0
358	130	0
203	367	0
348	349	0
192	163	0
0	104	0
0	167	0
137	137	0
76	52	0
79	131	0
74	95	0
15	144	0
0	70	0
360	271	0
358	961	0
363	1364	0
376	194	0
0	139	0
393	1390	0
230	306	0
214	239	0
274	674	0
586	1128	0
295	281	0
501	947	0
168	879	0
239	247	0
417	561	0
419	255	0
305	264	0
197	315	0
371	527	0
72	98	0
202	225	0
48	35	0
0	86	0
601	475	0
100	59	0
153	182	0
122	48	0
240	267	0
146	702	3
24	207	0
54	47	0
80	55	0
542	2209	0
254	136	0
226	313	0
473	1451	154
168	736	172
413	1171	0
390	325	0
488	2028	0
439	767	0
340	281	0
141	766	0
369	331	0
302	204	0
667	1246	0
216	668	0
185	124	0
341	1132	0
524	924	0
109	271	0
364	295	0
292	475	0
400	951	0
558	1235	0
23	197	0
346	618	0
388	1585	0
0	126	0
576	760	0
357	400	0
261	262	0
82	162	0
436	861	0
146	249	0
73	112	0
255	133	0
7	127	0
155	326	0
123	218	0
259	347	0
230	243	0
211	605	126
92	145	0
340	707	221
387	629	0
267	1075	0
7	133	0
66	191	0
137	132	0
72	191	0
278	186	0
149	134	0
480	462	0
270	280	0
357	984	0
208	102	0
316	406	0
11	143	0
317	802	0
0	132	0
80	103	0
101	187	0
129	85	0
15	233	0
243	468	0
274	1026	0
381	298	0
637	1132	0
239	963	0
603	649	0
173	268	0
667	1097	839
282	480	0
624	1061	0
522	598	0
309	729	0
442	377	0
126	114	0
20	173	0
73	143	0
290	259	0
248	272	0
206	242	0
472	1142	0
126	55	0
171	847	0
200	301	0
110	162	0
457	413	0
383	173	0
455	1289	0
33	139	0
52	194	0
557	602	0
208	271	0
219	178	0
286	1215	0
611	1322	0
286	261	0
245	405	0
41	245	0
318	778	0
346	300	0
608	2060	0
52	161	0
525	968	0
417	673	0
39	61	0
128	487	0
110	197	0
138	400	0
15	167	0
119	173	0
168	160	0
14	182	0
76	62	0
357	359	0
319	410	0
0	182	0
182	453	0
550	550	0
373	1099	0
319	367	0
372	404	0
138	137	0
193	55	0
165	777	0
0	76	0
167	666	0
282	328	0
84	48	0
43	134	0
38	105	0
415	404	0
250	175	0
339	675	0
1	138	0
567	401	0
419	1010	0
611	1392	0
275	703	0
18	255	0
490	567	1285
366	513	0
317	1283	0
0	125	0
94	119	0
579	1546	0
4	185	0
299	283	0
404	907	0
198	427	0
418	240	0
347	243	0
99	177	0
187	309	0
132	91	0
366	632	0
66	305	0
366	1599	0
403	349	0
37	163	0
163	729	0
367	390	0
304	1407	0
145	103	0
666	1400	659
478	1276	0
583	577	0
257	1238	0
375	490	0
136	565	0
487	346	0
416	793	0
521	738	0
385	608	0
85	159	0
225	74	0
79	177	0
135	174	0
378	326	0
0	161	0
95	179	0
77	37	0
230	157	0
515	1061	0
266	82	0
365	570	0
340	301	0
233	175	0
10	280	0
594	1882	0
54	134	0
442	444	0
151	285	0
596	1444	0
492	462	0
435	1003	0
159	569	0
83	90	0
25	108	0
166	685	0
0	174	0
41	108	0
0	199	0
286	1093	0
204	143	0
314	155	0
177	474	0
648	1021	0
221	427	0
425	529	0
315	269	0
0	160	0
188	218	0
16	252	0
489	1723	0
530	1351	0
262	211	0
374	218	0
137	74	0
191	566	0
137	791	0
574	1407	0
214	484	0
64	84	0
190	248	0
104	203	0
121	603	0
63	48	0
5	100	0
170	166	0
124	186	0
150	91	0
217	285	0
149	463	0
502	693	0
175	322	0
0	163	0
106	124	0
473	1379	0
210	131	0
24	100	0
446	1001	0
133	674	0
532	615	0
262	674	0
0	171	0
9	100	0
258	250	0
293	263	0
266	1043	159
134	101	0
378	172	0
166	528	0
326	641	0
414	718	0
36	58	0
112	217	0
0	136	0
55	47	0
178	537	0
96	102	0
350	386	0
94	169	0
600	204	0
337	210	0
0	166	0
163	203	0
132	768	0
207	118	0
625	1616	0
415	754	0
159	237	0
586	687	440
269	460	0
537	492	0
576	996	0
20	153	0
68	26	0
347	275	0
603	501	0
13	215	0
0	202	0
17	82	0
278	796	0
351	339	0
471	441	0
341	1378	71
488	447	0
363	266	0
148	875	0
18	92	0
108	268	0
4	227	0
478	584	0
133	457	398
203	106	0
0	138	0
436	1244	0
613	1099	450
160	557	0
525	477	0
395	344	0
244	321	0
590	742	0
139	172	0
46	178	0
6	173	0
48	104	0
284	229	0
113	141	0
96	97	0
190	251	0
483	1683	0
300	528	0
318	351	0
261	249	0
234	253	0
420	732	0
166	917	0
69	118	0
139	38	0
612	1854	0
47	56	0
354	271	0
159	476	0
340	143	0
290	260	0
98	160	0
11	184	0
135	61	0
524	1869	0
187	200	0
89	217	0
242	997	0
0	206	0
12	178	0
141	201	0
115	69	0
118	139	0
76	177	0
324	381	0
473	723	0
0	204	0
94	38	0
196	759	0
135	203	0
103	144	0
0	233	0
369	620	0
71	169	0
83	92	0
4	123	0
362	956	0
39	77	0
57	65	0
3	199	0
140	76	0
54	110	0
0	76	0
340	280	0
547	535	0
1	197	0
88	34	0
174	82	0
214	488	0
208	338	0
180	247	0
436	852	0
330	707	0
108	40	0
475	1723	297
433	387	0
168	195	0
78	160	0
179	228	0
442	446	0
542	1550	0
536	237	0
646	626	337
351	293	0
559	2343	0
160	178	0
165	206	0
264	174	0
253	261	0
558	1009	0
266	204	0
220	188	0
2	233	0
70	143	0
225	213	0
17	142	0
39	34	0
380	1120	0
656	1236	0
541	487	0
449	1315	0
275	329	0
430	350	0
92	65	0
296	1046	0
340	303	0
120	188	0
433	1605	0
602	362	0
506	856	0
264	259	0
0	91	0
49	79	0
550	2153	0
258	1017	0
200	664	0
161	195	0
450	1866	0
314	1136	0
342	1378	0
251	145	0
268	868	0
608	2335	0
323	216	0
446	134	0
256	199	0
534	1072	0
340	283	0
547	379	0
161	140	0
22	231	0
65	67	0
161	481	0
422	1544	0
196	188	0
555	1455	0
188	252	0
232	132	0
103	284	0
0	172	0
0	122	0
7	85	0
59	90	0
181	122	0
0	217	0
274	710	0
308	260	0
173	211	0
177	146	0
528	1824	0
222	257	0
275	236	0
0	180	0
130	186	0
276	282	0
393	466	0
483	1083	0
550	887	0
36	217	0
242	846	0
200	223	0
157	112	0
405	619	0
537	1629	0
468	424	0
9	173	0
26	245	0
61	252	0
105	72	0
398	698	571
85	135	0
205	117	0
54	102	0
161	224	0
150	545	0
148	296	0
433	460	0
30	139	0
0	143	0
355	477	0
0	96	0
338	494	0
148	595	0
123	204	0
77	95	0
99	136	0
585	1561	0
179	286	0
56	65	0
137	619	0
0	168	0
131	438	0
152	105	0
22	229	0
285	549	0
273	363	0
647	2311	0
139	187	0
133	134	0
537	299	0
8	135	0
254	868	0
11	68	0
177	486	0
548	1005	0
419	397	0
148	239	0
408	443	0
188	368	0
132	189	0
124	106	0
180	105	0
650	1781	220
296	70	0
276	309	0
5	197	0
148	433	0
72	28	0
138	143	0
180	172	0
183	264	0
313	575	0
15	78	0
493	391	0
566	983	0
326	486	0
67	241	0
141	101	0
296	1233	0
548	649	0
174	279	0
384	332	0
125	272	0
457	888	0
222	164	0
68	211	0
48	44	0
548	603	0
389	392	0
286	994	0
101	155	0
143	660	0
132	131	0
228	685	0
138	577	0
195	232	0
209	317	0
194	290	0
508	1663	0
262	255	0
359	709	735
191	104	0
25	146	0
409	762	0
396	440	0
96	161	0
411	673	0
310	670	0
478	1275	0
451	612	0
430	458	0
200	307	0
571	925	0
215	117	0
305	604	0
320	383	0
468	1682	0
216	187	0
167	130	0
257	217	0
397	939	0
179	1008	0
316	1304	0
23	140	0
327	99	0
18	108	0
210	199	0
542	1343	0
0	120	0
189	303	0
556	600	0
46	213	0
226	623	304
106	147	0
299	1352	0
181	679	0
133	183	0
39	87	0
18	46	0
401	479	0
558	2200	0
173	244	0
554	814	0
347	643	0
0	119	0
247	1166	0
240	89	0
438	524	0
244	323	0
130	792	34
187	216	0
134	250	0
408	224	0
320	1185	0
29	233	0
0	120	0
431	398	0
95	65	0
248	290	0
619	1428	623
271	279	0
132	87	0
12	71	0
182	292	0
0	190	0
301	366	0
272	326	0
