12	24	5	87	20899.000
12	25	5	76	66598.000
12	26	5	91	13712.000
12	27	5	86	23221.000
12	28	5	90	15235.000
12	29	5	86	23221.000
12	30	5	88	18809.000
12	31	5	86	23221.000
12	32	5	88	18809.000
12	33	5	91	13712.000
12	34	5	88	18809.000
12	35	5	89	16928.000
12	36	5	91	13712.000
12	37	5	84	28668.000
12	38	5	94	9996.000
12	39	5	95	8996.000
12	40	5	89	16928.000
13	0	5	0	200000000.000
13	1	5	9	77484098.000
13	2	5	16	37060404.000
13	3	5	23	17725876.000
13	4	5	43	2155053.000
13	5	5	42	2394503.000
13	6	5	50	1030755.000
13	7	5	51	927680.000
13	8	5	49	1145283.000
13	9	5	51	927680.000
13	10	5	56	547785.000
13	11	5	58	443706.000
13	12	5	74	82220.000
13	13	5	67	171901.000
13	14	5	64	235804.000
13	15	5	81	39325.000
13	16	5	83	31854.000
13	17	5	79	48550.000
13	18	5	81	39325.000
13	19	5	80	43695.000
13	20	5	81	39325.000
13	21	5	81	39325.000
13	22	5	77	59938.000
13	23	5	85	25801.000
13	24	5	88	18809.000
13	25	5	89	16928.000
13	26	5	88	18809.000
13	27	5	89	16928.000
13	28	5	85	25801.000
13	29	5	93	11107.000
13	30	5	88	18809.000
13	31	5	90	15235.000
13	32	5	94	9996.000
13	33	5	89	16928.000
13	34	5	84	28668.000
13	35	5	92	12341.000
13	36	5	88	18809.000
13	37	5	91	13712.000
13	38	5	91	13712.000
13	39	5	96	8097.000
13	40	5	92	12341.000
14	0	5	0	200000000.000
14	1	5	8	86093442.000
14	2	5	8	86093442.000
14	3	5	28	10466953.000
14	4	5	25	14357960.000
14	5	5	45	1745593.000
14	6	5	44	1939547.000
14	7	5	40	2956177.000
14	8	5	60	359402.000
14	9	5	52	834912.000
14	10	5	66	191001.000
14	11	5	61	323462.000
14	12	5	64	235804.000
14	13	5	68	154711.000
14	14	5	72	101506.000
14	15	5	74	82220.000
14	16	5	71	112784.000
14	17	5	78	53944.000
14	18	5	78	53944.000
14	19	5	79	48550.000
14	20	5	78	53944.000
14	21	5	85	25801.000
14	22	5	81	39325.000
14	23	5	91	13712.000
14	24	5	86	23221.000
14	25	5	78	53944.000
14	26	5	82	35393.000
14	27	5	89	16928.000
14	28	5	90	15235.000
14	29	5	92	12341.000
14	30	5	89	16928.000
14	31	5	88	18809.000
14	32	5	91	13712.000
14	33	5	86	23221.000
14	34	5	95	8996.000
14	35	5	91	13712.000
14	36	5	95	8996.000
14	37	5	90	15235.000
14	38	5	94	9996.000
14	39	5	94	9996.000
14	40	5	90	15235.000
15	0	5	0	200000000.000
15	1	5	6	106288200.000
15	2	5	13	50837317.000
15	3	5	30	8478232.000
15	4	5	33	6180631.000
15	5	5	37	4055112.000
15	6	5	43	2155053.000
15	7	5	56	547785.000
15	8	5	54	676278.000
15	9	5	54	676278.000
15	10	5	58	443706.000
15	11	5	62	291116.000
15	12	5	79	48550.000
15	13	5	71	112784.000
15	14	5	78	53944.000
15	15	5	72	101506.000
15	16	5	77	59938.000
15	17	5	78	53944.000
15	18	5	89	16928.000
15	19	5	86	23221.000
15	20	5	72	101506.000
15	21	5	83	31854.000
15	22	5	80	43695.000
15	23	5	82	35393.000
15	24	5	92	12341.000
15	25	5	90	15235.000
15	26	5	87	20899.000
15	27	5	91	13712.000
15	28	5	86	23221.000
15	29	5	89	16928.000
15	30	5	90	15235.000
15	31	5	91	13712.000
15	32	5	90	15235.000
15	33	5	92	12341.000
15	34	5	89	16928.000
15	35	5	95	8996.000
15	36	5	96	8097.000
15	37	5	94	9996.000
15	38	5	94	9996.000
15	39	5	97	7287.000
15	40	5	97	7287.000
16	0	5	0	200000000.000
16	1	5	7	95659380.000
16	2	5	13	50837317.000
16	3	5	27	11629947.000
16	4	5	34	5562568.000
16	5	5	42	2394503.000
16	6	5	47	1413930.000
16	7	5	46	1571033.000
16	8	5	54	676278.000
16	9	5	60	359402.000
16	10	5	60	359402.000
16	11	5	58	443706.000
16	12	5	60	359402.000
16	13	5	76	66598.000
16	14	5	74	82220.000
16	15	5	77	59938.000
16	16	5	74	82220.000
16	17	5	76	66598.000
16	18	5	81	39325.000
16	19	5	80	43695.000
16	20	5	79	48550.000
16	21	5	87	20899.000
16	22	5	86	23221.000
16	23	5	87	20899.000
16	24	5	84	28668.000
16	25	5	85	25801.000
16	26	5	92	12341.000
16	27	5	88	18809.000
16	28	5	90	15235.000
16	29	5	89	16928.000
16	30	5	91	13712.000
16	31	5	90	15235.000
16	32	5	83	31854.000
16	33	5	91	13712.000
16	34	5	91	13712.000
16	35	5	88	18809.000
16	36	5	92	12341.000
16	37	5	95	8996.000
16	38	5	91	13712.000
16	39	5	90	15235.000
16	40	5	96	8097.000
17	0	5	0	200000000.000
17	1	5	4	131220000.000
17	2	5	11	62762119.000
17	3	5	26	12922164.000
17	4	5	41	2660559.000
17	5	5	38	3649601.000
17	6	5	47	1413930.000
17	7	5	58	443706.000
17	8	5	58	443706.000
17	9	5	57	493007.000
17	10	5	49	1145283.000
17	11	5	58	443706.000
17	12	5	65	212223.000
17	13	5	70	125316.000
17	14	5	73	91355.000
17	15	5	79	48550.000
17	16	5	78	53944.000
17	17	5	80	43695.000
17	18	5	81	39325.000
17	19	5	85	25801.000
17	20	5	77	59938.000
17	21	5	88	18809.000
17	22	5	90	15235.000
17	23	5	86	23221.000
17	24	5	88	18809.000
17	25	5	82	35393.000
17	26	5	85	25801.000
17	27	5	88	18809.000
17	28	5	88	18809.000
17	29	5	94	9996.000
17	30	5	94	9996.000
17	31	5	94	9996.000
17	32	5	94	9996.000
17	33	5	95	8996.000
17	34	5	93	11107.000
17	35	5	92	12341.000
17	36	5	96	8097.000
17	37	5	92	12341.000
17	38	5	93	11107.000
17	39	5	89	16928.000
17	40	5	94	9996.000
18	0	5	0	200000000.000
18	1	5	14	45753585.000
18	2	5	15	41178226.000
18	3	5	27	11629947.000
18	4	5	30	8478232.000
18	5	5	41	2660559.000
18	6	5	49	1145283.000
18	7	5	45	1745593.000
18	8	5	48	1272537.000
18	9	5	55	608651.000
18	10	5	55	608651.000
18	11	5	57	493007.000
18	12	5	74	82220.000
18	13	5	79	48550.000
18	14	5	75	73998.000
18	15	5	77	59938.000
18	16	5	67	171901.000
18	17	5	74	82220.000
18	18	5	84	28668.000
18	19	5	80	43695.000
18	20	5	79	48550.000
18	21	5	82	35393.000
18	22	5	90	15235.000
18	23	5	88	18809.000
18	24	5	91	13712.000
18	25	5	87	20899.000
18	26	5	91	13712.000
18	27	5	90	15235.000
18	28	5	87	20899.000
18	29	5	87	20899.000
18	30	5	92	12341.000
18	31	5	85	25801.000
18	32	5	92	12341.000
18	33	5	93	11107.000
18	34	5	85	25801.000
18	35	5	94	9996.000
18	36	5	94	9996.000
18	37	5	94	9996.000
18	38	5	95	8996.000
18	39	5	97	7287.000
18	40	5	95	8996.000
19	0	5	0	200000000.000
19	1	5	7	95659380.000
19	2	5	17	33354363.000
19	3	5	28	10466953.000
19	4	5	29	9420257.000
19	5	5	33	6180631.000
19	6	5	50	1030755.000
19	7	5	48	1272537.000
19	8	5	57	493007.000
19	9	5	61	323462.000
19	10	5	63	262004.000
19	11	5	70	125316.000
19	12	5	63	262004.000
19	13	5	69	139240.000
19	14	5	72	101506.000
19	15	5	75	73998.000
19	16	5	85	25801.000
19	17	5	75	73998.000
19	18	5	81	39325.000
19	19	5	90	15235.000
19	20	5	88	18809.000
19	21	5	89	16928.000
19	22	5	87	20899.000
19	23	5	83	31854.000
19	24	5	88	18809.000
19	25	5	87	20899.000
19	26	5	91	13712.000
19	27	5	91	13712.000
19	28	5	91	13712.000
19	29	5	95	8996.000
19	30	5	92	12341.000
19	31	5	93	11107.000
19	32	5	96	8097.000
19	33	5	90	15235.000
19	34	5	94	9996.000
19	35	5	96	8097.000
19	36	5	94	9996.000
19	37	5	93	11107.000
19	38	5	95	8996.000
19	39	5	93	11107.000
19	40	5	95	8996.000
20	0	5	0	200000000.000
20	1	5	7	95659380.000
20	2	5	13	50837317.000
20	3	5	20	24315331.000
20	4	5	39	3284641.000
20	5	5	37	4055112.000
20	6	5	47	1413930.000
20	7	5	54	676278.000
20	8	5	50	1030755.000
20	9	5	59	399336.000
20	10	5	57	493007.000
20	11	5	70	125316.000
20	12	5	63	262004.000
20	13	5	71	112784.000
20	14	5	74	82220.000
20	15	5	79	48550.000
20	16	5	78	53944.000
20	17	5	86	23221.000
20	18	5	81	39325.000
20	19	5	83	31854.000
20	20	5	90	15235.000
20	21	5	85	25801.000
20	22	5	86	23221.000
20	23	5	84	28668.000
20	24	5	84	28668.000
20	25	5	89	16928.000
20	26	5	91	13712.000
20	27	5	93	11107.000
20	28	5	95	8996.000
20	29	5	92	12341.000
20	30	5	91	13712.000
20	31	5	94	9996.000
20	32	5	90	15235.000
20	33	5	93	11107.000
20	34	5	91	13712.000
20	35	5	95	8996.000
20	36	5	96	8097.000
20	37	5	93	11107.000
20	38	5	96	8097.000
20	39	5	97	7287.000
20	40	5	96	8097.000
21	0	5	0	200000000.000
21	1	5	13	50837317.000
21	2	5	14	45753585.000
21	3	5	28	10466953.000
21	4	5	32	6867368.000
21	5	5	40	2956177.000
21	6	5	43	2155053.000
21	7	5	45	1745593.000
21	8	5	59	399336.000
21	9	5	65	212223.000
21	10	5	58	443706.000
21	11	5	70	125316.000
21	12	5	74	82220.000
21	13	5	74	82220.000
21	14	5	71	112784.000
21	15	5	76	66598.000
21	16	5	76	66598.000
21	17	5	68	154711.000
21	18	5	73	91355.000
21	19	5	85	25801.000
21	20	5	86	23221.000
21	21	5	86	23221.000
21	22	5	84	28668.000
21	23	5	86	23221.000
21	24	5	93	11107.000
21	25	5	90	15235.000
21	26	5	84	28668.000
21	27	5	92	12341.000
21	28	5	89	16928.000
21	29	5	90	15235.000
21	30	5	83	31854.000
21	31	5	90	15235.000
21	32	5	90	15235.000
21	33	5	93	11107.000
21	34	5	97	7287.000
21	35	5	89	16928.000
21	36	5	90	15235.000
21	37	5	98	6558.000
21	38	5	91	13712.000
21	39	5	96	8097.000
21	40	5	96	8097.000
22	0	5	0	200000000.000
22	1	5	13	50837317.000
22	2	5	23	17725876.000
22	3	5	21	21883798.000
22	4	5	35	5006311.000
22	5	5	39	3284641.000
22	6	5	49	1145283.000
22	7	5	41	2660559.000
22	8	5	63	262004.000
22	9	5	59	399336.000
22	10	5	64	235804.000
22	11	5	64	235804.000
22	12	5	61	323462.000
22	13	5	70	125316.000
22	14	5	79	48550.000
22	15	5	71	112784.000
22	16	5	75	73998.000
22	17	5	68	154711.000
22	18	5	84	28668.000
22	19	5	85	25801.000
22	20	5	85	25801.000
22	21	5	85	25801.000
22	22	5	85	25801.000
22	23	5	91	13712.000
22	24	5	84	28668.000
22	25	5	93	11107.000
22	26	5	90	15235.000
22	27	5	89	16928.000
22	28	5	93	11107.000
22	29	5	90	15235.000
22	30	5	94	9996.000
22	31	5	92	12341.000
22	32	5	93	11107.000
22	33	5	93	11107.000
22	34	5	94	9996.000
22	35	5	96	8097.000
22	36	5	95	8996.000
22	37	5	95	8996.000
22	38	5	93	11107.000
22	39	5	96	8097.000
22	40	5	89	16928.000
23	0	5	0	200000000.000
23	1	5	6	106288200.000
23	2	5	17	33354363.000
23	3	5	30	8478232.000
23	4	5	28	10466953.000
23	5	5	44	1939547.000
23	6	5	45	1745593.000
23	7	5	48	1272537.000
23	8	5	57	493007.000
23	9	5	59	399336.000
23	10	5	60	359402.000
23	11	5	70	125316.000
23	12	5	60	359402.000
23	13	5	71	112784.000
23	14	5	80	43695.000
23	15	5	76	66598.000
23	16	5	81	39325.000
23	17	5	80	43695.000
23	18	5	83	31854.000
23	19	5	91	13712.000
23	20	5	84	28668.000
23	21	5	83	31854.000
23	22	5	90	15235.000
23	23	5	88	18809.000
23	24	5	90	15235.000
23	25	5	87	20899.000
23	26	5	90	15235.000
23	27	5	93	11107.000
23	28	5	90	15235.000
23	29	5	93	11107.000
23	30	5	96	8097.000
23	31	5	93	11107.000
23	32	5	93	11107.000
23	33	5	93	11107.000
23	34	5	95	8996.000
23	35	5	96	8097.000
23	36	5	95	8996.000
23	37	5	93	11107.000
23	38	5	95	8996.000
23	39	5	97	7287.000
23	40	5	94	9996.000
24	0	5	0	200000000.000
24	1	5	10	69735688.000
24	2	5	24	15953289.000
24	3	5	26	12922164.000
24	4	5	39	3284641.000
24	5	5	33	6180631.000
24	6	5	40	2956177.000
24	7	5	53	751420.000
24	8	5	49	1145283.000
24	9	5	61	323462.000
24	10	5	59	399336.000
24	11	5	67	171901.000
24	12	5	68	154711.000
24	13	5	70	125316.000
24	14	5	73	91355.000
24	15	5	80	43695.000
24	16	5	80	43695.000
24	17	5	79	48550.000
24	18	5	81	39325.000
24	19	5	83	31854.000
24	20	5	78	53944.000
24	21	5	85	25801.000
24	22	5	83	31854.000
24	23	5	80	43695.000
24	24	5	85	25801.000
24	25	5	91	13712.000
24	26	5	89	16928.000
24	27	5	88	18809.000
24	28	5	86	23221.000
24	29	5	90	15235.000
24	30	5	94	9996.000
24	31	5	95	8996.000
24	32	5	91	13712.000
24	33	5	91	13712.000
24	34	5	95	8996.000
24	35	5	94	9996.000
24	36	5	94	9996.000
24	37	5	91	13712.000
24	38	5	95	8996.000
24	39	5	94	9996.000
24	40	5	95	8996.000
25	0	5	0	200000000.000
25	1	5	12	56485907.000
25	2	5	13	50837317.000
25	3	5	25	14357960.000
25	4	5	26	12922164.000
25	5	5	37	4055112.000
25	6	5	38	3649601.000
25	7	5	46	1571033.000
25	8	5	52	834912.000
25	9	5	53	751420.000
25	10	5	67	171901.000
25	11	5	63	262004.000
25	12	5	65	212223.000
25	13	5	69	139240.000
25	14	5	87	20899.000
25	15	5	71	112784.000
25	16	5	85	25801.000
25	17	5	73	91355.000
25	18	5	85	25801.000
25	19	5	90	15235.000
25	20	5	79	48550.000
25	21	5	90	15235.000
25	22	5	90	15235.000
25	23	5	90	15235.000
25	24	5	85	25801.000
25	25	5	90	15235.000
25	26	5	92	12341.000
25	27	5	90	15235.000
25	28	5	89	16928.000
25	29	5	89	16928.000
25	30	5	96	8097.000
25	31	5	95	8996.000
25	32	5	95	8996.000
25	33	5	94	9996.000
25	34	5	96	8097.000
25	35	5	95	8996.000
25	36	5	96	8097.000
25	37	5	98	6558.000
25	38	5	96	8097.000
25	39	5	98	6558.000
25	40	5	95	8996.000
26	0	5	0	200000000.000
26	1	5	8	86093442.000
26	2	5	19	27017034.000
26	3	5	26	12922164.000
26	4	5	27	11629947.000
26	5	5	48	1272537.000
26	6	5	46	1571033.000
26	7	5	41	2660559.000
26	8	5	52	834912.000
26	9	5	56	547785.000
26	10	5	62	291116.000
26	11	5	71	112784.000
26	12	5	74	82220.000
26	13	5	68	154711.000
26	14	5	70	125316.000
26	15	5	74	82220.000
26	16	5	79	48550.000
26	17	5	80	43695.000
26	18	5	87	20899.000
26	19	5	88	18809.000
26	20	5	81	39325.000
26	21	5	86	23221.000
26	22	5	84	28668.000
26	23	5	88	18809.000
26	24	5	87	20899.000
26	25	5	89	16928.000
26	26	5	91	13712.000
26	27	5	92	12341.000
26	28	5	91	13712.000
26	29	5	91	13712.000
26	30	5	94	9996.000
26	31	5	91	13712.000
26	32	5	93	11107.000
26	33	5	88	18809.000
26	34	5	91	13712.000
26	35	5	94	9996.000
26	36	5	93	11107.000
26	37	5	96	8097.000
26	38	5	93	11107.000
26	39	5	90	15235.000
26	40	5	90	15235.000
27	0	5	0	200000000.000
27	1	5	5	118098000.000
27	2	5	20	24315331.000
27	3	5	27	11629947.000
27	4	5	38	3649601.000
27	5	5	39	3284641.000
27	6	5	51	927680.000
27	7	5	55	608651.000
27	8	5	51	927680.000
27	9	5	53	751420.000
27	10	5	67	171901.000
27	11	5	59	399336.000
27	12	5	80	43695.000
27	13	5	75	73998.000
27	14	5	68	154711.000
27	15	5	77	59938.000
27	16	5	78	53944.000
27	17	5	78	53944.000
27	18	5	87	20899.000
27	19	5	86	23221.000
27	20	5	91	13712.000
27	21	5	86	23221.000
27	22	5	79	48550.000
27	23	5	88	18809.000
27	24	5	90	15235.000
27	25	5	84	28668.000
27	26	5	89	16928.000
27	27	5	92	12341.000
27	28	5	92	12341.000
27	29	5	92	12341.000
27	30	5	94	9996.000
27	31	5	91	13712.000
27	32	5	95	8996.000
27	33	5	93	11107.000
27	34	5	94	9996.000
27	35	5	97	7287.000
27	36	5	96	8097.000
27	37	5	92	12341.000
27	38	5	91	13712.000
27	39	5	94	9996.000
27	40	5	94	9996.000
28	0	5	0	200000000.000
28	1	5	2	162000000.000
28	2	5	17	33354363.000
28	3	5	23	17725876.000
28	4	5	29	9420257.000
28	5	5	37	4055112.000
28	6	5	53	751420.000
28	7	5	46	1571033.000
28	8	5	61	323462.000
28	9	5	66	191001.000
28	10	5	59	399336.000
28	11	5	71	112784.000
28	12	5	71	112784.000
28	13	5	80	43695.000
28	14	5	65	212223.000
28	15	5	71	112784.000
28	16	5	69	139240.000
28	17	5	76	66598.000
28	18	5	81	39325.000
28	19	5	84	28668.000
28	20	5	87	20899.000
28	21	5	84	28668.000
28	22	5	85	25801.000
28	23	5	88	18809.000
28	24	5	88	18809.000
28	25	5	93	11107.000
28	26	5	91	13712.000
28	27	5	90	15235.000
28	28	5	93	11107.000
28	29	5	91	13712.000
28	30	5	98	6558.000
28	31	5	94	9996.000
28	32	5	94	9996.000
28	33	5	95	8996.000
28	34	5	93	11107.000
28	35	5	93	11107.000
28	36	5	98	6558.000
28	37	5	95	8996.000
28	38	5	96	8097.000
28	39	5	94	9996.000
28	40	5	95	8996.000
29	0	5	0	200000000.000
29	1	5	7	95659380.000
29	2	5	19	27017034.000
29	3	5	25	14357960.000
29	4	5	27	11629947.000
29	5	5	36	4505680.000
29	6	5	42	2394503.000
29	7	5	57	493007.000
29	8	5	49	1145283.000
29	9	5	72	101506.000
29	10	5	66	191001.000
29	11	5	64	235804.000
29	12	5	66	191001.000
29	13	5	65	212223.000
29	14	5	74	82220.000
29	15	5	73	91355.000
29	16	5	81	39325.000
29	17	5	83	31854.000
29	18	5	78	53944.000
29	19	5	86	23221.000
29	20	5	86	23221.000
29	21	5	86	23221.000
29	22	5	89	16928.000
29	23	5	85	25801.000
29	24	5	86	23221.000
29	25	5	90	15235.000
29	26	5	97	7287.000
29	27	5	93	11107.000
29	28	5	96	8097.000
29	29	5	88	18809.000
29	30	5	97	7287.000
29	31	5	94	9996.000
29	32	5	93	11107.000
29	33	5	96	8097.000
29	34	5	93	11107.000
29	35	5	94	9996.000
29	36	5	94	9996.000
29	37	5	94	9996.000
29	38	5	96	8097.000
29	39	5	97	7287.000
29	40	5	93	11107.000
30	0	5	0	200000000.000
30	1	5	6	106288200.000
30	2	5	14	45753585.000
30	3	5	29	9420257.000
30	4	5	34	5562568.000
30	5	5	31	7630408.000
30	6	5	51	927680.000
30	7	5	50	1030755.000
30	8	5	52	834912.000
30	9	5	52	834912.000
30	10	5	66	191001.000
30	11	5	69	139240.000
30	12	5	66	191001.000
30	13	5	66	191001.000
30	14	5	71	112784.000
30	15	5	73	91355.000
30	16	5	80	43695.000
30	17	5	78	53944.000
30	18	5	86	23221.000
30	19	5	79	48550.000
30	20	5	90	15235.000
30	21	5	83	31854.000
30	22	5	87	20899.000
30	23	5	89	16928.000
30	24	5	88	18809.000
30	25	5	96	8097.000
30	26	5	94	9996.000
30	27	5	90	15235.000
30	28	5	92	12341.000
30	29	5	93	11107.000
30	30	5	88	18809.000
30	31	5	92	12341.000
30	32	5	96	8097.000
30	33	5	92	12341.000
30	34	5	92	12341.000
30	35	5	94	9996.000
30	36	5	94	9996.000
30	37	5	95	8996.000
30	38	5	95	8996.000
30	39	5	96	8097.000
30	40	5	95	8996.000
31	0	5	0	200000000.000
31	1	5	10	69735688.000
31	2	5	14	45753585.000
31	3	5	34	5562568.000
31	4	5	34	5562568.000
31	5	5	39	3284641.000
31	6	5	44	1939547.000
31	7	5	51	927680.000
31	8	5	57	493007.000
31	9	5	60	359402.000
31	10	5	64	235804.000
31	11	5	65	212223.000
31	12	5	74	82220.000
31	13	5	76	66598.000
31	14	5	78	53944.000
31	15	5	81	39325.000
31	16	5	80	43695.000
31	17	5	85	25801.000
31	18	5	85	25801.000
31	19	5	82	35393.000
31	20	5	95	8996.000
31	21	5	90	15235.000
31	22	5	92	12341.000
31	23	5	91	13712.000
31	24	5	94	9996.000
31	25	5	93	11107.000
31	26	5	90	15235.000
31	27	5	91	13712.000
31	28	5	93	11107.000
31	29	5	92	12341.000
31	30	5	97	7287.000
31	31	5	94	9996.000
31	32	5	94	9996.000
31	33	5	91	13712.000
31	34	5	97	7287.000
31	35	5	93	11107.000
31	36	5	95	8996.000
31	37	5	98	6558.000
31	38	5	97	7287.000
31	39	5	94	9996.000
31	40	5	94	9996.000
32	0	5	0	200000000.000
32	1	5	10	69735688.000
32	2	5	15	41178226.000
32	3	5	22	19695418.000
32	4	5	42	2394503.000
32	5	5	35	5006311.000
32	6	5	45	1745593.000
32	7	5	49	1145283.000
32	8	5	52	834912.000
32	9	5	58	443706.000
32	10	5	56	547785.000
32	11	5	67	171901.000
32	12	5	61	323462.000
32	13	5	69	139240.000
32	14	5	70	125316.000
32	15	5	76	66598.000
32	16	5	82	35393.000
32	17	5	83	31854.000
32	18	5	83	31854.000
32	19	5	81	39325.000
32	20	5	86	23221.000
32	21	5	90	15235.000
32	22	5	88	18809.000
32	23	5	91	13712.000
32	24	5	87	20899.000
32	25	5	85	25801.000
32	26	5	93	11107.000
32	27	5	93	11107.000
32	28	5	96	8097.000
32	29	5	88	18809.000
32	30	5	94	9996.000
32	31	5	97	7287.000
32	32	5	95	8996.000
32	33	5	97	7287.000
32	34	5	97	7287.000
32	35	5	91	13712.000
32	36	5	90	15235.000
32	37	5	95	8996.000
32	38	5	95	8996.000
32	39	5	95	8996.000
32	40	5	93	11107.000
33	0	5	0	200000000.000
33	1	5	10	69735688.000
33	2	5	15	41178226.000
33	3	5	26	12922164.000
33	4	5	44	1939547.000
33	5	5	38	3649601.000
33	6	5	48	1272537.000
33	7	5	49	1145283.000
33	8	5	57	493007.000
33	9	5	58	443706.000
33	10	5	53	751420.000
33	11	5	63	262004.000
33	12	5	66	191001.000
33	13	5	73	91355.000
33	14	5	72	101506.000
33	15	5	82	35393.000
33	16	5	76	66598.000
33	17	5	82	35393.000
33	18	5	84	28668.000
33	19	5	90	15235.000
33	20	5	84	28668.000
33	21	5	87	20899.000
33	22	5	89	16928.000
33	23	5	91	13712.000
33	24	5	87	20899.000
33	25	5	86	23221.000
33	26	5	90	15235.000
33	27	5	89	16928.000
33	28	5	92	12341.000
33	29	5	97	7287.000
33	30	5	95	8996.000
33	31	5	98	6558.000
33	32	5	94	9996.000
33	33	5	91	13712.000
33	34	5	93	11107.000
33	35	5	94	9996.000
33	36	5	99	5903.000
33	37	5	93	11107.000
33	38	5	98	6558.000
33	39	5	98	6558.000
33	40	5	96	8097.000
34	0	5	0	200000000.000
34	1	5	7	95659380.000
34	2	5	27	11629947.000
34	3	5	26	12922164.000
34	4	5	35	5006311.000
34	5	5	41	2660559.000
34	6	5	48	1272537.000
34	7	5	55	608651.000
34	8	5	62	291116.000
34	9	5	55	608651.000
34	10	5	65	212223.000
34	11	5	72	101506.000
34	12	5	78	53944.000
34	13	5	78	53944.000
34	14	5	61	323462.000
34	15	5	75	73998.000
34	16	5	81	39325.000
34	17	5	83	31854.000
34	18	5	78	53944.000
34	19	5	84	28668.000
34	20	5	89	16928.000
34	21	5	88	18809.000
34	22	5	86	23221.000
34	23	5	90	15235.000
34	24	5	89	16928.000
34	25	5	94	9996.000
34	26	5	90	15235.000
34	27	5	93	11107.000
34	28	5	94	9996.000
34	29	5	91	13712.000
34	30	5	93	11107.000
34	31	5	93	11107.000
34	32	5	97	7287.000
34	33	5	90	15235.000
34	34	5	91	13712.000
34	35	5	95	8996.000
34	36	5	96	8097.000
34	37	5	97	7287.000
34	38	5	96	8097.000
34	39	5	99	5903.000
34	40	5	95	8996.000
35	0	6	0	166666667.000
35	1	6	17	27795303.000
35	2	6	26	10768470.000
35	3	6	35	4171926.000
35	4	6	50	858963.000
35	5	6	47	1178275.000
35	6	6	56	456488.000
35	7	6	72	84588.000
35	8	6	66	159167.000
35	9	6	61	269552.000
35	10	6	77	49948.000
35	11	6	86	19351.000
35	12	6	84	23890.000
35	13	6	80	36412.000
35	14	6	84	23890.000
35	15	6	91	11427.000
35	16	6	91	11427.000
35	17	6	88	15674.000
35	18	6	93	9256.000
35	19	6	87	17416.000
35	20	6	88	15674.000
35	21	6	96	6747.000
35	22	6	96	6747.000
35	23	6	97	6073.000
35	24	6	96	6747.000
35	25	6	92	10284.000
35	26	6	96	6747.000
35	27	6	96	6747.000
35	28	6	96	6747.000
35	29	6	98	5465.000
35	30	6	94	8330.000
35	31	6	94	8330.000
35	32	6	96	6747.000
35	33	6	92	10284.000
35	34	6	98	5465.000
